"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CRI","WKGPOP","TOT","PC_POP","A","2003",64.771504537607,
"CRI","WKGPOP","TOT","PC_POP","A","2004",65.4053653057946,
"CRI","WKGPOP","TOT","PC_POP","A","2005",66.0638235282954,
"CRI","WKGPOP","TOT","PC_POP","A","2006",66.6301287133156,
"CRI","WKGPOP","TOT","PC_POP","A","2007",67.1430217100307,
"CRI","WKGPOP","TOT","PC_POP","A","2008",67.6247079419358,
"CRI","WKGPOP","TOT","PC_POP","A","2009",68.0072010680779,
"CRI","WKGPOP","TOT","PC_POP","A","2010",68.3659123923056,
"CRI","WKGPOP","TOT","PC_POP","A","2011",68.7773632780644,
"CRI","WKGPOP","TOT","PC_POP","A","2012",69.0546188223858,
"CRI","WKGPOP","TOT","PC_POP","A","2013",69.2636611244369,
"CRI","WKGPOP","TOT","PC_POP","A","2014",69.4322703565922,
"CRI","WKGPOP","TOT","PC_POP","A","2015",69.6138998830074,
"CRI","WKGPOP","TOT","PC_POP","A","2016",69.7230539991934,
"CRI","WKGPOP","TOT","PC_POP","A","2017",69.71549913695,
"HRV","WKGPOP","TOT","PC_POP","A","2000",67.1123682412787,
"HRV","WKGPOP","TOT","PC_POP","A","2001",66.9614353939235,
"HRV","WKGPOP","TOT","PC_POP","A","2002",66.8142199734367,
"HRV","WKGPOP","TOT","PC_POP","A","2003",66.7980821671428,
"HRV","WKGPOP","TOT","PC_POP","A","2004",66.814733076244,
"HRV","WKGPOP","TOT","PC_POP","A","2005",66.7186834781661,
"HRV","WKGPOP","TOT","PC_POP","A","2006",66.7129883170628,
"HRV","WKGPOP","TOT","PC_POP","A","2007",66.6910041884202,
"HRV","WKGPOP","TOT","PC_POP","A","2008",66.713104493231,
"HRV","WKGPOP","TOT","PC_POP","A","2009",66.7626517909468,
"HRV","WKGPOP","TOT","PC_POP","A","2010",66.8646679363891,
"HRV","WKGPOP","TOT","PC_POP","A","2011",67.0776817013976,
"HRV","WKGPOP","TOT","PC_POP","A","2012",66.9792654253322,
"HRV","WKGPOP","TOT","PC_POP","A","2013",66.8922000644314,
"HRV","WKGPOP","TOT","PC_POP","A","2014",66.646336615162,
"HRV","WKGPOP","TOT","PC_POP","A","2015",66.3300111047568,
"HRV","WKGPOP","TOT","PC_POP","A","2016",66.0408125913765,
"HRV","WKGPOP","TOT","PC_POP","A","2017",65.6661084617863,
"CYP","WKGPOP","TOT","PC_POP","A","2000",66.2025590040633,
"CYP","WKGPOP","TOT","PC_POP","A","2001",66.625708978999,
"CYP","WKGPOP","TOT","PC_POP","A","2002",67.0338528051903,
"CYP","WKGPOP","TOT","PC_POP","A","2003",67.4590877134365,
"CYP","WKGPOP","TOT","PC_POP","A","2004",67.8614846348168,
"CYP","WKGPOP","TOT","PC_POP","A","2005",68.2461772603011,
"CYP","WKGPOP","TOT","PC_POP","A","2006",68.6178032502224,
"CYP","WKGPOP","TOT","PC_POP","A","2007",69.0904255873857,
"CYP","WKGPOP","TOT","PC_POP","A","2008",69.6387119738632,
"CYP","WKGPOP","TOT","PC_POP","A","2009",70.0735608968885,
"CYP","WKGPOP","TOT","PC_POP","A","2010",70.377144207445,
"CYP","WKGPOP","TOT","PC_POP","A","2011",70.5888713123559,
"CYP","WKGPOP","TOT","PC_POP","A","2012",70.5471991851333,
"CYP","WKGPOP","TOT","PC_POP","A","2013",70.1349749053876,
"CYP","WKGPOP","TOT","PC_POP","A","2014",69.4116556853812,
"CYP","WKGPOP","TOT","PC_POP","A","2015",68.6960132694399,
"CYP","WKGPOP","TOT","PC_POP","A","2016",68.2861669009429,
"CYP","WKGPOP","TOT","PC_POP","A","2017",68.0134260982874,
"IND","WKGPOP","TOT","PC_POP","A","2000",60.9086201377812,
"IND","WKGPOP","TOT","PC_POP","A","2001",61.1889743704525,
"IND","WKGPOP","TOT","PC_POP","A","2002",61.4993720024635,
"IND","WKGPOP","TOT","PC_POP","A","2003",61.8308382037057,
"IND","WKGPOP","TOT","PC_POP","A","2004",62.1738958280458,
"IND","WKGPOP","TOT","PC_POP","A","2005",62.5227646602331,
"IND","WKGPOP","TOT","PC_POP","A","2006",62.8084285205891,
"IND","WKGPOP","TOT","PC_POP","A","2007",63.1026072981797,
"IND","WKGPOP","TOT","PC_POP","A","2008",63.4092443314151,
"IND","WKGPOP","TOT","PC_POP","A","2009",63.7419660646101,
"IND","WKGPOP","TOT","PC_POP","A","2010",64.1082106508661,
"IND","WKGPOP","TOT","PC_POP","A","2011",64.4294047692961,
"IND","WKGPOP","TOT","PC_POP","A","2012",64.8055237499863,
"IND","WKGPOP","TOT","PC_POP","A","2013",65.2084928821739,
"IND","WKGPOP","TOT","PC_POP","A","2014",65.5959811070442,
"IND","WKGPOP","TOT","PC_POP","A","2015",65.9441643793144,
"IND","WKGPOP","TOT","PC_POP","A","2016",66.2742556958016,
"IND","WKGPOP","TOT","PC_POP","A","2017",66.5381810585661,
"IDN","WKGPOP","TOT","PC_POP","A","2000",64.6084646893667,
"IDN","WKGPOP","TOT","PC_POP","A","2001",64.7868200101779,
"IDN","WKGPOP","TOT","PC_POP","A","2002",64.9312610327884,
"IDN","WKGPOP","TOT","PC_POP","A","2003",65.0565461613174,
"IDN","WKGPOP","TOT","PC_POP","A","2004",65.1824103209563,
"IDN","WKGPOP","TOT","PC_POP","A","2005",65.3179691951019,
"IDN","WKGPOP","TOT","PC_POP","A","2006",65.6106455228585,
"IDN","WKGPOP","TOT","PC_POP","A","2007",65.8362233517632,
"IDN","WKGPOP","TOT","PC_POP","A","2008",66.0030219167638,
"IDN","WKGPOP","TOT","PC_POP","A","2009",66.1197689617299,
"IDN","WKGPOP","TOT","PC_POP","A","2010",66.2093834476514,
"IDN","WKGPOP","TOT","PC_POP","A","2011",66.4316772351871,
"IDN","WKGPOP","TOT","PC_POP","A","2012",66.6076845821237,
"IDN","WKGPOP","TOT","PC_POP","A","2013",66.7700634784856,
"IDN","WKGPOP","TOT","PC_POP","A","2014",66.9535751133874,
"IDN","WKGPOP","TOT","PC_POP","A","2015",68.3367639860885,
"IDN","WKGPOP","TOT","PC_POP","A","2016",68.4501724394721,
"IDN","WKGPOP","TOT","PC_POP","A","2017",68.550460962176,
"LTU","WKGPOP","TOT","PC_POP","A","2000",66.2213597581849,
"LTU","WKGPOP","TOT","PC_POP","A","2001",66.4718998437544,
"LTU","WKGPOP","TOT","PC_POP","A","2002",66.6948585940554,
"LTU","WKGPOP","TOT","PC_POP","A","2003",66.9028161966076,
"LTU","WKGPOP","TOT","PC_POP","A","2004",67.0156078947657,
"LTU","WKGPOP","TOT","PC_POP","A","2005",67.1088404150458,
"LTU","WKGPOP","TOT","PC_POP","A","2006",67.2362146522389,
"LTU","WKGPOP","TOT","PC_POP","A","2007",67.4232978274668,
"LTU","WKGPOP","TOT","PC_POP","A","2008",67.5925839072438,
"LTU","WKGPOP","TOT","PC_POP","A","2009",67.6824608722787,
"LTU","WKGPOP","TOT","PC_POP","A","2010",67.4769120896577,
"LTU","WKGPOP","TOT","PC_POP","A","2011",67.1888059881398,
"LTU","WKGPOP","TOT","PC_POP","A","2012",67.09629546823,
"LTU","WKGPOP","TOT","PC_POP","A","2013",67.0079917124485,
"LTU","WKGPOP","TOT","PC_POP","A","2014",66.8287314748568,
"LTU","WKGPOP","TOT","PC_POP","A","2015",66.5247574105617,
"LTU","WKGPOP","TOT","PC_POP","A","2016",66.1011967642807,
"LTU","WKGPOP","TOT","PC_POP","A","2017",65.6068558951039,
"MLT","WKGPOP","TOT","PC_POP","A","2000",67.7228051258657,
"MLT","WKGPOP","TOT","PC_POP","A","2001",68.039172781583,
"MLT","WKGPOP","TOT","PC_POP","A","2002",68.2962555149519,
"MLT","WKGPOP","TOT","PC_POP","A","2003",68.5876431951267,
"MLT","WKGPOP","TOT","PC_POP","A","2004",68.8949641506942,
"MLT","WKGPOP","TOT","PC_POP","A","2005",69.0848758744506,
"MLT","WKGPOP","TOT","PC_POP","A","2006",69.3312049265872,
"MLT","WKGPOP","TOT","PC_POP","A","2007",69.7800725305796,
"MLT","WKGPOP","TOT","PC_POP","A","2008",70.0745278801691,
"MLT","WKGPOP","TOT","PC_POP","A","2009",69.9648947570029,
"MLT","WKGPOP","TOT","PC_POP","A","2010",69.5475852152788,
"MLT","WKGPOP","TOT","PC_POP","A","2011",69.0444045125209,
"MLT","WKGPOP","TOT","PC_POP","A","2012",68.5667554692131,
"MLT","WKGPOP","TOT","PC_POP","A","2013",68.1086372685272,
"MLT","WKGPOP","TOT","PC_POP","A","2014",67.7149372809551,
"MLT","WKGPOP","TOT","PC_POP","A","2015",67.4445463042853,
"MLT","WKGPOP","TOT","PC_POP","A","2016",67.1894078479256,
"MLT","WKGPOP","TOT","PC_POP","A","2017",67.1574021645068,
"ROU","WKGPOP","TOT","PC_POP","A","2000",68.3965622558117,
"ROU","WKGPOP","TOT","PC_POP","A","2001",68.4511738537195,
"ROU","WKGPOP","TOT","PC_POP","A","2002",68.3010042316826,
"ROU","WKGPOP","TOT","PC_POP","A","2003",68.3140013622649,
"ROU","WKGPOP","TOT","PC_POP","A","2004",68.355957261485,
"ROU","WKGPOP","TOT","PC_POP","A","2005",68.3387686105692,
"ROU","WKGPOP","TOT","PC_POP","A","2006",68.3090141343091,
"ROU","WKGPOP","TOT","PC_POP","A","2007",68.265649825839,
"ROU","WKGPOP","TOT","PC_POP","A","2008",68.155071553748,
"ROU","WKGPOP","TOT","PC_POP","A","2009",68.0812956485394,
"ROU","WKGPOP","TOT","PC_POP","A","2010",68.0578973524604,
"ROU","WKGPOP","TOT","PC_POP","A","2011",68.0341292290215,
"ROU","WKGPOP","TOT","PC_POP","A","2012",68.0296918542414,
"ROU","WKGPOP","TOT","PC_POP","A","2013",67.9887140200355,
"ROU","WKGPOP","TOT","PC_POP","A","2014",67.7125256904455,
"ROU","WKGPOP","TOT","PC_POP","A","2015",67.2894853006092,
"ROU","WKGPOP","TOT","PC_POP","A","2016",66.864221535069,
"ROU","WKGPOP","TOT","PC_POP","A","2017",66.4016867714497,
"SAU","WKGPOP","TOT","PC_POP","A","2000",58.7265435659587,
"SAU","WKGPOP","TOT","PC_POP","A","2001",59.6904226010282,
"SAU","WKGPOP","TOT","PC_POP","A","2002",60.6068096586696,
"SAU","WKGPOP","TOT","PC_POP","A","2003",61.4840551649634,
"SAU","WKGPOP","TOT","PC_POP","A","2004",62.336505151196,
"SAU","WKGPOP","TOT","PC_POP","A","2005",63.1615026342391,
"SAU","WKGPOP","TOT","PC_POP","A","2006",64.0580761622239,
"SAU","WKGPOP","TOT","PC_POP","A","2007",64.9620448441704,
"SAU","WKGPOP","TOT","PC_POP","A","2008",65.8304805582857,
"SAU","WKGPOP","TOT","PC_POP","A","2009",66.6216527840483,
"SAU","WKGPOP","TOT","PC_POP","A","2010",67.3271139240248,
"SAU","WKGPOP","TOT","PC_POP","A","2011",68.3323775273245,
"SAU","WKGPOP","TOT","PC_POP","A","2012",69.215342350958,
"SAU","WKGPOP","TOT","PC_POP","A","2013",69.9769180533327,
"SAU","WKGPOP","TOT","PC_POP","A","2014",70.6225519019667,
"SAU","WKGPOP","TOT","PC_POP","A","2015",71.1564586257833,
"SAU","WKGPOP","TOT","PC_POP","A","2016",71.9922812620527,
"SAU","WKGPOP","TOT","PC_POP","A","2017",72.0817979752084,
"SGP","WKGPOP","TOT","PC_POP","A","2000",70.8884410314407,
"SGP","WKGPOP","TOT","PC_POP","A","2001",70.9047650832767,
"SGP","WKGPOP","TOT","PC_POP","A","2002",71.0398398554632,
"SGP","WKGPOP","TOT","PC_POP","A","2003",71.3471864696541,
"SGP","WKGPOP","TOT","PC_POP","A","2004",71.6646754164486,
"SGP","WKGPOP","TOT","PC_POP","A","2005",71.883959174281,
"SGP","WKGPOP","TOT","PC_POP","A","2006",72.1803604986423,
"SGP","WKGPOP","TOT","PC_POP","A","2007",72.5363527823254,
"SGP","WKGPOP","TOT","PC_POP","A","2008",72.9017456753432,
"SGP","WKGPOP","TOT","PC_POP","A","2009",73.2721975769951,
"SGP","WKGPOP","TOT","PC_POP","A","2010",73.6779045958065,
"SGP","WKGPOP","TOT","PC_POP","A","2011",73.8853667914847,
"SGP","WKGPOP","TOT","PC_POP","A","2012",73.679962181182,
"SGP","WKGPOP","TOT","PC_POP","A","2013",73.4786466015615,
"SGP","WKGPOP","TOT","PC_POP","A","2014",73.1432163212244,
"SGP","WKGPOP","TOT","PC_POP","A","2015",72.7846690359726,
"SGP","WKGPOP","TOT","PC_POP","A","2016",72.449021356995,
"SGP","WKGPOP","TOT","PC_POP","A","2017",71.9810852600588,
"ZAF","WKGPOP","TOT","PC_POP","A","2000",61.6202985462036,
"ZAF","WKGPOP","TOT","PC_POP","A","2001",62.1794054815938,
"ZAF","WKGPOP","TOT","PC_POP","A","2002",62.4797103396045,
"ZAF","WKGPOP","TOT","PC_POP","A","2003",63.144276069404,
"ZAF","WKGPOP","TOT","PC_POP","A","2004",63.7168475386497,
"ZAF","WKGPOP","TOT","PC_POP","A","2005",64.1770230757463,
"ZAF","WKGPOP","TOT","PC_POP","A","2006",64.5333329593475,
"ZAF","WKGPOP","TOT","PC_POP","A","2007",64.8239770202334,
"ZAF","WKGPOP","TOT","PC_POP","A","2008",65.0387320769108,
"ZAF","WKGPOP","TOT","PC_POP","A","2009",65.2135892391586,
"ZAF","WKGPOP","TOT","PC_POP","A","2010",65.3221248696293,
"ZAF","WKGPOP","TOT","PC_POP","A","2011",65.4092736005897,
"ZAF","WKGPOP","TOT","PC_POP","A","2012",65.4295857138695,
"ZAF","WKGPOP","TOT","PC_POP","A","2013",65.3941345069449,
"ZAF","WKGPOP","TOT","PC_POP","A","2014",65.3809165043937,
"ZAF","WKGPOP","TOT","PC_POP","A","2015",65.3553646390717,
"ZAF","WKGPOP","TOT","PC_POP","A","2016",65.3554821590957,
"ZAF","WKGPOP","TOT","PC_POP","A","2017",65.3008097915312,
"WLD","WKGPOP","TOT","PC_POP","A","2000",62.9929209861077,
"WLD","WKGPOP","TOT","PC_POP","A","2001",63.2425488400245,
"WLD","WKGPOP","TOT","PC_POP","A","2002",63.5681809018308,
"WLD","WKGPOP","TOT","PC_POP","A","2003",63.935740538013,
"WLD","WKGPOP","TOT","PC_POP","A","2004",64.2892874580069,
"WLD","WKGPOP","TOT","PC_POP","A","2005",64.5986262327391,
"WLD","WKGPOP","TOT","PC_POP","A","2006",64.8317070597576,
"WLD","WKGPOP","TOT","PC_POP","A","2007",65.0309563758931,
"WLD","WKGPOP","TOT","PC_POP","A","2008",65.1947653777824,
"WLD","WKGPOP","TOT","PC_POP","A","2009",65.3342997636922,
"WLD","WKGPOP","TOT","PC_POP","A","2010",65.4550778440697,
"WLD","WKGPOP","TOT","PC_POP","A","2011",65.5120061873005,
"WLD","WKGPOP","TOT","PC_POP","A","2012",65.563200335346,
"WLD","WKGPOP","TOT","PC_POP","A","2013",65.6004883254056,
"WLD","WKGPOP","TOT","PC_POP","A","2014",65.6129903540148,
"WLD","WKGPOP","TOT","PC_POP","A","2015",65.5969753049712,
"WLD","WKGPOP","TOT","PC_POP","A","2016",65.5322913604932,
"WLD","WKGPOP","TOT","PC_POP","A","2017",65.4492023824134,
"G20","WKGPOP","TOT","PC_POP","A","2000",65.4428775054322,
"G20","WKGPOP","TOT","PC_POP","A","2001",65.7149432565108,
"G20","WKGPOP","TOT","PC_POP","A","2002",66.0938353758335,
"G20","WKGPOP","TOT","PC_POP","A","2003",66.5364185105949,
"G20","WKGPOP","TOT","PC_POP","A","2004",66.9480876922997,
"G20","WKGPOP","TOT","PC_POP","A","2005",67.277156642398,
"G20","WKGPOP","TOT","PC_POP","A","2006",67.5480314034372,
"G20","WKGPOP","TOT","PC_POP","A","2007",67.7516341352325,
"G20","WKGPOP","TOT","PC_POP","A","2008",67.8895447955031,
"G20","WKGPOP","TOT","PC_POP","A","2009",68.0071481455665,
"G20","WKGPOP","TOT","PC_POP","A","2010",68.1357321047325,
"G20","WKGPOP","TOT","PC_POP","A","2011",68.2156313694748,
"G20","WKGPOP","TOT","PC_POP","A","2012",68.2418121822267,
"G20","WKGPOP","TOT","PC_POP","A","2013",68.2611790302202,
"G20","WKGPOP","TOT","PC_POP","A","2014",68.2438346698145,
"G20","WKGPOP","TOT","PC_POP","A","2015",68.259275803693,
"G20","WKGPOP","TOT","PC_POP","A","2016",68.165293349546,
"G20","WKGPOP","TOT","PC_POP","A","2017",68.0243090379498,
