"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MLT","HRWKD","TOT","HR_WKD","A","2017",1955,
"MLT","HRWKD","TOT","HR_WKD","A","2018",1981,
"MLT","HRWKD","TOT","HR_WKD","A","2019",2023,
"MLT","HRWKD","TOT","HR_WKD","A","2020",1827,
"ROU","HRWKD","TOT","HR_WKD","A","2000",1853,
"ROU","HRWKD","TOT","HR_WKD","A","2001",1852,
"ROU","HRWKD","TOT","HR_WKD","A","2002",1867,
"ROU","HRWKD","TOT","HR_WKD","A","2003",1837,
"ROU","HRWKD","TOT","HR_WKD","A","2004",1887,
"ROU","HRWKD","TOT","HR_WKD","A","2005",1877,
"ROU","HRWKD","TOT","HR_WKD","A","2006",1836,
"ROU","HRWKD","TOT","HR_WKD","A","2007",1840,
"ROU","HRWKD","TOT","HR_WKD","A","2008",1835,
"ROU","HRWKD","TOT","HR_WKD","A","2009",1815,
"ROU","HRWKD","TOT","HR_WKD","A","2010",1841,
"ROU","HRWKD","TOT","HR_WKD","A","2011",1849,
"ROU","HRWKD","TOT","HR_WKD","A","2012",1812,
"ROU","HRWKD","TOT","HR_WKD","A","2013",1806,
"ROU","HRWKD","TOT","HR_WKD","A","2014",1793,
"ROU","HRWKD","TOT","HR_WKD","A","2015",1786,
"ROU","HRWKD","TOT","HR_WKD","A","2016",1809,
"ROU","HRWKD","TOT","HR_WKD","A","2017",1786,
"ROU","HRWKD","TOT","HR_WKD","A","2018",1787,
"ROU","HRWKD","TOT","HR_WKD","A","2019",1791,
"ROU","HRWKD","TOT","HR_WKD","A","2020",1795,
"EU27","HRWKD","TOT","HR_WKD","A","2000",1678,
"EU27","HRWKD","TOT","HR_WKD","A","2001",1666,
"EU27","HRWKD","TOT","HR_WKD","A","2002",1655,
"EU27","HRWKD","TOT","HR_WKD","A","2003",1649,
"EU27","HRWKD","TOT","HR_WKD","A","2004",1656,
"EU27","HRWKD","TOT","HR_WKD","A","2005",1652,
"EU27","HRWKD","TOT","HR_WKD","A","2006",1650,
"EU27","HRWKD","TOT","HR_WKD","A","2007",1651,
"EU27","HRWKD","TOT","HR_WKD","A","2008",1651,
"EU27","HRWKD","TOT","HR_WKD","A","2009",1628,
"EU27","HRWKD","TOT","HR_WKD","A","2010",1632,
"EU27","HRWKD","TOT","HR_WKD","A","2011",1631,
"EU27","HRWKD","TOT","HR_WKD","A","2012",1615,
"EU27","HRWKD","TOT","HR_WKD","A","2013",1605,
"EU27","HRWKD","TOT","HR_WKD","A","2014",1605,
"EU27","HRWKD","TOT","HR_WKD","A","2015",1607,
"EU27","HRWKD","TOT","HR_WKD","A","2016",1608,
"EU27","HRWKD","TOT","HR_WKD","A","2017",1599,
"EU27","HRWKD","TOT","HR_WKD","A","2018",1598,
"EU27","HRWKD","TOT","HR_WKD","A","2019",1593,
"EU27","HRWKD","TOT","HR_WKD","A","2020",1513,
